"","Plot.Identifier","Plant.Common.Name","Plant.Order","Plant.Family","Plant.Genus","Plant.Species","Insect.Common.Name","Insect.Order","Insect.Family","Insect.Genus","Insect.Species","Notes","iNat.Link","Second.iNat.link","Park.Name","Month","Year","Insect_ID","Plant_ID","Interaction.ID","Habitat.Type","Habitat.Category","Park.Type","subfamily","superfamily"
"86","CB-10","White Beggarticks","Asterales","Rubiaceae","Bidens","alba","Western Honey Bee","Hymenoptera","Apidae","Apis","mellifera","","","","CB Smith","June",2025,"Apis mellifera","Bidens alba","Bidens alba | Apis mellifera","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"87","CB-10","Largeflower Mexican Clover","Gentianales","Rubiaceae","Richardia","grandiflora","Fiery Skipper","Lepidoptera","Hesperiidae","Hylephila","phyleus","check id on iNat","https://www.inaturalist.org/observations/288817225","","CB Smith","June",2025,"Hylephila phyleus","Richardia grandiflora","Richardia grandiflora | Hylephila phyleus","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"88","CB-10","White Beggarticks","Asterales","Rubiaceae","Bidens","alba","Dainty Sulphur","Lepidoptera","Pieridae","Nathalis","iole","","","","CB Smith","June",2025,"Nathalis iole","Bidens alba","Bidens alba | Nathalis iole","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"89","CB-11","Shrubby False Buttonweed","Gentianales","Rubiaceae","Spermacoce","verticillata","Western Honey Bee","Hymenoptera","Apidae","Apis","mellifera","","","","CB Smith","June",2025,"Apis mellifera","Spermacoce verticillata","Spermacoce verticillata | Apis mellifera","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"90","CB-12","White Beggarticks","Asterales","Rubiaceae","Bidens","alba","Chrysanthrax cypris","Diptera","Bombyliidae","Chrysanthrax","cypris","","","","CB Smith","June",2025,"Chrysanthrax cypris","Bidens alba","Bidens alba | Chrysanthrax cypris","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"91","CB-12","White Beggarticks","Asterales","Rubiaceae","Bidens","alba","Dainty Sulphur","Lepidoptera","Pieridae","Nathalis","iole","","","","CB Smith","June",2025,"Nathalis iole","Bidens alba","Bidens alba | Nathalis iole","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"92","CB-12","White Beggarticks","Asterales","Rubiaceae","Bidens","alba","Phaon Crescent ","Lepidoptera","Nymphalidae","Phyciodes","phaon","","","","CB Smith","June",2025,"Phyciodes phaon","Bidens alba","Bidens alba | Phyciodes phaon","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"93","CB-12","Turkey Tangle Frogfruit","Lamiales","Verbenaceae","Phyla","nodiflora","Chrysanthrax cypris","Diptera","Bombyliidae","Chrysanthrax","cypris","","","","CB Smith","June",2025,"Chrysanthrax cypris","Phyla nodiflora","Phyla nodiflora | Chrysanthrax cypris","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"94","CB-12","Largeflower Mexican Clover","Gentianales","Rubiaceae","Richardia","grandiflora","Coffee-loving Pyrausta Moth","Lepidoptera","Crambidae","Pyrausta","tyralis","","","","CB Smith","June",2025,"Pyrausta tyralis","Richardia grandiflora","Richardia grandiflora | Pyrausta tyralis","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"95","CB-12","White Beggarticks","Asterales","Rubiaceae","Bidens","alba","Western Honey Bee","Hymenoptera","Apidae","Apis","mellifera","","","","CB Smith","June",2025,"Apis mellifera","Bidens alba","Bidens alba | Apis mellifera","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"96","CB-12","White Beggarticks","Asterales","Rubiaceae","Bidens","alba","Poey's Furrow Bee ","Hymenoptera","Halictidae","Halictus","poeyi","","","","CB Smith","June",2025,"Halictus poeyi","Bidens alba","Bidens alba | Halictus poeyi","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"97","CB-12","White Beggarticks","Asterales","Rubiaceae","Bidens","alba","Coffee-loving Pyrausta Moth","Lepidoptera","Crambidae","Pyrausta","tyralis","","","","CB Smith","June",2025,"Pyrausta tyralis","Bidens alba","Bidens alba | Pyrausta tyralis","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"98","HS-08","Erect Pricklypear","Caryophyllales","Cactaceae","Opuntia","dillenii","Brown-winged Striped Sweat Bee","Hymenoptera","Halictidae","Agapostemon","splendens","check id on iNat","https://www.inaturalist.org/observations/288299491","","Highlands Scrub","June",2025,"Agapostemon splendens","Opuntia dillenii","Opuntia dillenii | Agapostemon splendens","Disturbed Edge","Open Human Disturbed","Low human modification","","Apoidea"
"99","HS-08","Trailing Daisy","Asterales","Asteraceae","Sphagneticola","trilobata","Gulf Fritillary","Lepidoptera","Nymphalidae","Dione ","vanillae","","","","Highlands Scrub","June",2025,"Dione  vanillae","Sphagneticola trilobata","Sphagneticola trilobata | Dione  vanillae","Disturbed Edge","Open Human Disturbed","Low human modification",NA,NA
"100","HS-08","Erect Pricklypear","Caryophyllales","Cactaceae","Opuntia","dillenii","Western Honey Bee","Hymenoptera","Apidae","Apis","mellifera","","","","Highlands Scrub","June",2025,"Apis mellifera","Opuntia dillenii","Opuntia dillenii | Apis mellifera","Disturbed Edge","Open Human Disturbed","Low human modification","","Apoidea"
"101","HS-09","Largeflower Mexican Clover","Gentianales","Rubiaceae","Richardia","grandiflora","Hoary Leafcutter Bee","Hymenoptera","Megachilidae","Megachile","pruina","check id on iNat","https://www.inaturalist.org/observations/288299490","","Highlands Scrub","June",2025,"Megachile pruina","Richardia grandiflora","Richardia grandiflora | Megachile pruina","Sand Pine Scrub","Scrub","Low human modification","","Apoidea"
"102","HS-09","Largeflower Mexican Clover","Gentianales","Rubiaceae","Richardia","grandiflora","Western Honey Bee","Hymenoptera","Apidae","Apis","mellifera","","","","Highlands Scrub","June",2025,"Apis mellifera","Richardia grandiflora","Richardia grandiflora | Apis mellifera","Sand Pine Scrub","Scrub","Low human modification","","Apoidea"
"103","MT-08","White Beggarticks","Asterales","Rubiaceae","Bidens","alba","Mallow Scrub-Hairstreak","Lepidoptera","Lycaenidae","Strymon","istapa","","","","Military Trail","June",2025,"Strymon istapa","Bidens alba","Bidens alba | Strymon istapa","Scrubby Flatwoods","Scrub","Low human modification",NA,NA
"104","MT-08","White Beggarticks","Asterales","Rubiaceae","Bidens","alba","Western Honey Bee","Hymenoptera","Apidae","Apis","mellifera","","","","Military Trail","June",2025,"Apis mellifera","Bidens alba","Bidens alba | Apis mellifera","Scrubby Flatwoods","Scrub","Low human modification","","Apoidea"
"105","VV-09","Turkey Tangle Frogfruit","Lamiales","Verbenaceae","Phyla","nodiflora","Western Honey Bee","Hymenoptera","Apidae","Apis","mellifera","","","","Vista View","June",2025,"Apis mellifera","Phyla nodiflora","Phyla nodiflora | Apis mellifera","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"106","VV-09","Royal Palm","Arecales","Arecaceae","Roystonea","regia","Western Honey Bee","Hymenoptera","Apidae","Apis","mellifera","","","","Vista View","June",2025,"Apis mellifera","Roystonea regia","Roystonea regia | Apis mellifera","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"107","VV-09","Turkey Tangle Frogfruit","Lamiales","Verbenaceae","Phyla","nodiflora","Stained-glass Moth","Lepidoptera","Crambidae","Samea","castellalis","","","","Vista View","June",2025,"Samea castellalis","Phyla nodiflora","Phyla nodiflora | Samea castellalis","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"108","VV-09","Royal Palm","Arecales","Arecaceae","Roystonea","regia","Brown-winged Striped Sweat Bee","Hymenoptera","Halictidae","Agapostemon","splendens","check id on iNat","https://www.inaturalist.org/observations/290238513","","Vista View","June",2025,"Agapostemon splendens","Roystonea regia","Roystonea regia | Agapostemon splendens","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"109","VV-10","Turkey Tangle Frogfruit","Lamiales","Verbenaceae","Phyla","nodiflora","Western Honey Bee","Hymenoptera","Apidae","Apis","mellifera","","","","Vista View","June",2025,"Apis mellifera","Phyla nodiflora","Phyla nodiflora | Apis mellifera","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"110","VV-10","Turkey Tangle Frogfruit","Lamiales","Verbenaceae","Phyla","nodiflora","Florida Small Carpenter ","Hymenoptera","Apidae","Ceratina","floridana","check id on iNat","https://www.inaturalist.org/observations/290238531","","Vista View","June",2025,"Ceratina floridana","Phyla nodiflora","Phyla nodiflora | Ceratina floridana","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"111","VV-11","Turkey Tangle Frogfruit","Lamiales","Verbenaceae","Phyla","nodiflora","Western Honey Bee","Hymenoptera","Apidae","Apis","mellifera","","","","Vista View","June",2025,"Apis mellifera","Phyla nodiflora","Phyla nodiflora | Apis mellifera","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"112","VV-11","Turkey Tangle Frogfruit","Lamiales","Verbenaceae","Phyla","nodiflora","Orange-spotted Flower Moth","Lepidoptera","Crambidae","Syngamia","florella","","","","Vista View","June",2025,"Syngamia florella","Phyla nodiflora","Phyla nodiflora | Syngamia florella","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"113","VV-11","Turkey Tangle Frogfruit","Lamiales","Verbenaceae","Phyla","nodiflora","Wine-tinted Oenobotys Moth","Lepidoptera","Crambidae","Oenobotys","vinotinctalis","check id on iNat","https://www.inaturalist.org/observations/290141594","","Vista View","June",2025,"Oenobotys vinotinctalis","Phyla nodiflora","Phyla nodiflora | Oenobotys vinotinctalis","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"114","VV-11","Shrubby False Buttonweed","Gentianales","Rubiaceae","Spermacoce","verticillata","Orange-spotted Flower Moth","Lepidoptera","Crambidae","Syngamia","florella","","","","Vista View","June",2025,"Syngamia florella","Spermacoce verticillata","Spermacoce verticillata | Syngamia florella","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"115","VV-11","White Beggarticks","Asterales","Rubiaceae","Bidens","alba","Poey's Furrow Bee ","Hymenoptera","Halictidae","Halictus","poeyi","","","","Vista View","June",2025,"Halictus poeyi","Bidens alba","Bidens alba | Halictus poeyi","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"116","VV-11","Turkey Tangle Frogfruit","Lamiales","Verbenaceae","Phyla","nodiflora","Pure Green Sweat Bee","Hymenoptera","Halictidae","Augochlora","pura","check id on iNat","https://www.inaturalist.org/observations/290238544","","Vista View","June",2025,"Augochlora pura","Phyla nodiflora","Phyla nodiflora | Augochlora pura","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"117","VV-11","Largeflower Mexican Clover","Gentianales","Rubiaceae","Richardia","grandiflora","Dainty Sulphur","Lepidoptera","Pieridae","Nathalis","iole","","","","Vista View","June",2025,"Nathalis iole","Richardia grandiflora","Richardia grandiflora | Nathalis iole","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"118","VV-11","Creeping Beggarweed","Fabales","Fabaceae","Desmodium","incanum","Poey's Furrow Bee ","Hymenoptera","Halictidae","Halictus","poeyi","","","","Vista View","June",2025,"Halictus poeyi","Desmodium incanum","Desmodium incanum | Halictus poeyi","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"119","VV-11","Shrubby False Buttonweed","Gentianales","Rubiaceae","Spermacoce","verticillata","Poey's Furrow Bee ","Hymenoptera","Halictidae","Halictus","poeyi","","","","Vista View","June",2025,"Halictus poeyi","Spermacoce verticillata","Spermacoce verticillata | Halictus poeyi","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"120","VV-12","Turkey Tangle Frogfruit","Lamiales","Verbenaceae","Phyla","nodiflora","Chrysanthrax cypris","Diptera","Bombyliidae","Chrysanthrax","cypris","","","","Vista View","June",2025,"Chrysanthrax cypris","Phyla nodiflora","Phyla nodiflora | Chrysanthrax cypris","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"121","LK-07","Turkey Tangle Frogfruit","Lamiales","Verbenaceae","Phyla","nodiflora","Chrysanthrax cypris","Diptera","Bombyliidae","Chrysanthrax","cypris","","","","Long Key","June",2025,"Chrysanthrax cypris","Phyla nodiflora","Phyla nodiflora | Chrysanthrax cypris","Disturbed Edge","Open Human Disturbed","Low human modification",NA,NA
"122","QW-15","Shrubby False Buttonweed","Gentianales","Rubiaceae","Spermacoce","verticillata","Chrysanthrax cypris","Diptera","Bombyliidae","Chrysanthrax","cypris","","","","Quiet Waters","June",2025,"Chrysanthrax cypris","Spermacoce verticillata","Spermacoce verticillata | Chrysanthrax cypris","Pine Flatwoods","Flatwoods","High human modification",NA,NA
"123","QW-16","Turkey Tangle Frogfruit","Lamiales","Verbenaceae","Phyla","nodiflora","Western Honey Bee","Hymenoptera","Apidae","Apis","mellifera","","","","Quiet Waters","June",2025,"Apis mellifera","Phyla nodiflora","Phyla nodiflora | Apis mellifera","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"124","QW-16","Turkey Tangle Frogfruit","Lamiales","Verbenaceae","Phyla","nodiflora","Chrysanthrax cypris","Diptera","Bombyliidae","Chrysanthrax","cypris","","","","Quiet Waters","June",2025,"Chrysanthrax cypris","Phyla nodiflora","Phyla nodiflora | Chrysanthrax cypris","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"125","QW-16","White Beggarticks","Asterales","Rubiaceae","Bidens","alba","Poey's Furrow Bee ","Hymenoptera","Halictidae","Halictus","poeyi","","","","Quiet Waters","June",2025,"Halictus poeyi","Bidens alba","Bidens alba | Halictus poeyi","Open Grassy","Open Human Disturbed","High human modification","","Apoidea"
"126","QW-16","White Beggarticks","Asterales","Rubiaceae","Bidens","alba","Dainty Sulphur","Lepidoptera","Pieridae","Nathalis","iole","","","","Quiet Waters","June",2025,"Nathalis iole","Bidens alba","Bidens alba | Nathalis iole","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"127","QW-16","Turkey Tangle Frogfruit","Lamiales","Verbenaceae","Phyla","nodiflora","Coffee-loving Pyrausta Moth","Lepidoptera","Crambidae","Pyrausta","tyralis","","","","Quiet Waters","June",2025,"Pyrausta tyralis","Phyla nodiflora","Phyla nodiflora | Pyrausta tyralis","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"128","QW-16","Turkey Tangle Frogfruit","Lamiales","Verbenaceae","Phyla","nodiflora","Dainty Sulphur","Lepidoptera","Pieridae","Nathalis","iole","","","","Quiet Waters","June",2025,"Nathalis iole","Phyla nodiflora","Phyla nodiflora | Nathalis iole","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"129","QW-16","White Beggarticks","Asterales","Rubiaceae","Bidens","alba","Fiery Skipper","Lepidoptera","Hesperiidae","Hylephila","phyleus","","","","Quiet Waters","June",2025,"Hylephila phyleus","Bidens alba","Bidens alba | Hylephila phyleus","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"130","QW-16","Turkey Tangle Frogfruit","Lamiales","Verbenaceae","Phyla","nodiflora","Barred Yellow","Lepidoptera","Pieridae","Eurema","daira","","","","Quiet Waters","June",2025,"Eurema daira","Phyla nodiflora","Phyla nodiflora | Eurema daira","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"131","QW-16","Shrubby False Buttonweed","Gentianales","Rubiaceae","Spermacoce","verticillata","Mallow Scrub-Hairstreak","Lepidoptera","Lycaenidae","Strymon","istapa","","","","Quiet Waters","June",2025,"Strymon istapa","Spermacoce verticillata","Spermacoce verticillata | Strymon istapa","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"132","QW-16","Turkey Tangle Frogfruit","Lamiales","Verbenaceae","Phyla","nodiflora","Fiery Skipper","Lepidoptera","Hesperiidae","Hylephila","phyleus","","","","Quiet Waters","June",2025,"Hylephila phyleus","Phyla nodiflora","Phyla nodiflora | Hylephila phyleus","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"133","QW-16","Caribbean Stylo","Fabales","Fabaceae","Stylosanthes","hamata","Dainty Sulphur","Lepidoptera","Pieridae","Nathalis","iole","","","","Quiet Waters","June",2025,"Nathalis iole","Stylosanthes hamata","Stylosanthes hamata | Nathalis iole","Open Grassy","Open Human Disturbed","High human modification",NA,NA
"134","QW-16","Turkey Tangle Frogfruit","Lamiales","Verbenaceae","Phyla","nodiflora","Eufala Skipper","Lepidoptera","Hesperiidae","Lerodea","eufala","check id on iNat","https://www.inaturalist.org/observations/292976134","","Quiet Waters","June",2025,"Lerodea eufala","Phyla nodiflora","Phyla nodiflora | Lerodea eufala","Open Grassy","Open Human Disturbed","High human modification",NA,NA
