Plant.Common.Name,Plant.Order,Plant.Family,Plant.Genus,Plant.Species,Insect.Common.Name,Insect.Order,Insect.Family,Insect.Genus,Insect.Species,URL,Park.Name,Insect_ID,Plant_ID,Interaction.ID,Habitat.Type,Habitat.Category,Park.Type,subfamily,superfamily
White Beggarticks,Asterales,Rubiaceae,Bidens,alba,Coffee-loving Pyrausta Moth,Lepidoptera,Crambidae,Pyrausta,tyralis,,CB Smith,Pyrausta tyralis,Bidens alba,Bidens alba | Pyrausta tyralis,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Erect Pricklypear,Caryophyllales,Cactaceae,Opuntia,dillenii,Brown-winged Striped Sweat Bee,Hymenoptera,Halictidae,Agapostemon,splendens,https://www.inaturalist.org/observations/288299491,Highlands Scrub,Agapostemon splendens,Opuntia dillenii,Opuntia dillenii | Agapostemon splendens,Disturbed Edge,Open Human Disturbed,Low human modification,,Apoidea
Trailing Daisy,Asterales,Asteraceae,Sphagneticola,trilobata,Gulf Fritillary,Lepidoptera,Nymphalidae,Dione ,vanillae,,Highlands Scrub,Dione  vanillae,Sphagneticola trilobata,Sphagneticola trilobata | Dione  vanillae,Disturbed Edge,Open Human Disturbed,Low human modification,NA,NA
Erect Pricklypear,Caryophyllales,Cactaceae,Opuntia,dillenii,Western Honey Bee,Hymenoptera,Apidae,Apis,mellifera,,Highlands Scrub,Apis mellifera,Opuntia dillenii,Opuntia dillenii | Apis mellifera,Disturbed Edge,Open Human Disturbed,Low human modification,,Apoidea
Largeflower Mexican Clover,Gentianales,Rubiaceae,Richardia,grandiflora,Hoary Leafcutter Bee,Hymenoptera,Megachilidae,Megachile,pruina,https://www.inaturalist.org/observations/288299490,Highlands Scrub,Megachile pruina,Richardia grandiflora,Richardia grandiflora | Megachile pruina,Sand Pine Scrub,Scrub,Low human modification,,Apoidea
Largeflower Mexican Clover,Gentianales,Rubiaceae,Richardia,grandiflora,Western Honey Bee,Hymenoptera,Apidae,Apis,mellifera,,Highlands Scrub,Apis mellifera,Richardia grandiflora,Richardia grandiflora | Apis mellifera,Sand Pine Scrub,Scrub,Low human modification,,Apoidea
White Beggarticks,Asterales,Rubiaceae,Bidens,alba,Mallow Scrub-Hairstreak,Lepidoptera,Lycaenidae,Strymon,istapa,,Military Trail,Strymon istapa,Bidens alba,Bidens alba | Strymon istapa,Scrubby Flatwoods,Scrub,Low human modification,NA,NA
White Beggarticks,Asterales,Rubiaceae,Bidens,alba,Western Honey Bee,Hymenoptera,Apidae,Apis,mellifera,,Military Trail,Apis mellifera,Bidens alba,Bidens alba | Apis mellifera,Scrubby Flatwoods,Scrub,Low human modification,,Apoidea
Turkey Tangle Frogfruit,Lamiales,Verbenaceae,Phyla,nodiflora,Western Honey Bee,Hymenoptera,Apidae,Apis,mellifera,,Vista View,Apis mellifera,Phyla nodiflora,Phyla nodiflora | Apis mellifera,Open Grassy,Open Human Disturbed,High human modification,,Apoidea
Royal Palm,Arecales,Arecaceae,Roystonea,regia,Western Honey Bee,Hymenoptera,Apidae,Apis,mellifera,,Vista View,Apis mellifera,Roystonea regia,Roystonea regia | Apis mellifera,Open Grassy,Open Human Disturbed,High human modification,,Apoidea
Turkey Tangle Frogfruit,Lamiales,Verbenaceae,Phyla,nodiflora,Stained-glass Moth,Lepidoptera,Crambidae,Samea,castellalis,,Vista View,Samea castellalis,Phyla nodiflora,Phyla nodiflora | Samea castellalis,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Royal Palm,Arecales,Arecaceae,Roystonea,regia,Brown-winged Striped Sweat Bee,Hymenoptera,Halictidae,Agapostemon,splendens,https://www.inaturalist.org/observations/290238513,Vista View,Agapostemon splendens,Roystonea regia,Roystonea regia | Agapostemon splendens,Open Grassy,Open Human Disturbed,High human modification,,Apoidea
Turkey Tangle Frogfruit,Lamiales,Verbenaceae,Phyla,nodiflora,Western Honey Bee,Hymenoptera,Apidae,Apis,mellifera,,Vista View,Apis mellifera,Phyla nodiflora,Phyla nodiflora | Apis mellifera,Open Grassy,Open Human Disturbed,High human modification,,Apoidea
Turkey Tangle Frogfruit,Lamiales,Verbenaceae,Phyla,nodiflora,Florida Small Carpenter ,Hymenoptera,Apidae,Ceratina,floridana,https://www.inaturalist.org/observations/290238531,Vista View,Ceratina floridana,Phyla nodiflora,Phyla nodiflora | Ceratina floridana,Open Grassy,Open Human Disturbed,High human modification,,Apoidea
Turkey Tangle Frogfruit,Lamiales,Verbenaceae,Phyla,nodiflora,Western Honey Bee,Hymenoptera,Apidae,Apis,mellifera,,Vista View,Apis mellifera,Phyla nodiflora,Phyla nodiflora | Apis mellifera,Open Grassy,Open Human Disturbed,High human modification,,Apoidea
Turkey Tangle Frogfruit,Lamiales,Verbenaceae,Phyla,nodiflora,Orange-spotted Flower Moth,Lepidoptera,Crambidae,Syngamia,florella,,Vista View,Syngamia florella,Phyla nodiflora,Phyla nodiflora | Syngamia florella,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Turkey Tangle Frogfruit,Lamiales,Verbenaceae,Phyla,nodiflora,Wine-tinted Oenobotys Moth,Lepidoptera,Crambidae,Oenobotys,vinotinctalis,https://www.inaturalist.org/observations/290141594,Vista View,Oenobotys vinotinctalis,Phyla nodiflora,Phyla nodiflora | Oenobotys vinotinctalis,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Shrubby False Buttonweed,Gentianales,Rubiaceae,Spermacoce,verticillata,Orange-spotted Flower Moth,Lepidoptera,Crambidae,Syngamia,florella,,Vista View,Syngamia florella,Spermacoce verticillata,Spermacoce verticillata | Syngamia florella,Open Grassy,Open Human Disturbed,High human modification,NA,NA
White Beggarticks,Asterales,Rubiaceae,Bidens,alba,Poey's Furrow Bee ,Hymenoptera,Halictidae,Halictus,poeyi,,Vista View,Halictus poeyi,Bidens alba,Bidens alba | Halictus poeyi,Open Grassy,Open Human Disturbed,High human modification,,Apoidea
Turkey Tangle Frogfruit,Lamiales,Verbenaceae,Phyla,nodiflora,Pure Green Sweat Bee,Hymenoptera,Halictidae,Augochlora,pura,https://www.inaturalist.org/observations/290238544,Vista View,Augochlora pura,Phyla nodiflora,Phyla nodiflora | Augochlora pura,Open Grassy,Open Human Disturbed,High human modification,,Apoidea
Largeflower Mexican Clover,Gentianales,Rubiaceae,Richardia,grandiflora,Dainty Sulphur,Lepidoptera,Pieridae,Nathalis,iole,,Vista View,Nathalis iole,Richardia grandiflora,Richardia grandiflora | Nathalis iole,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Creeping Beggarweed,Fabales,Fabaceae,Desmodium,incanum,Poey's Furrow Bee ,Hymenoptera,Halictidae,Halictus,poeyi,,Vista View,Halictus poeyi,Desmodium incanum,Desmodium incanum | Halictus poeyi,Open Grassy,Open Human Disturbed,High human modification,,Apoidea
Shrubby False Buttonweed,Gentianales,Rubiaceae,Spermacoce,verticillata,Poey's Furrow Bee ,Hymenoptera,Halictidae,Halictus,poeyi,,Vista View,Halictus poeyi,Spermacoce verticillata,Spermacoce verticillata | Halictus poeyi,Open Grassy,Open Human Disturbed,High human modification,,Apoidea
Turkey Tangle Frogfruit,Lamiales,Verbenaceae,Phyla,nodiflora,Chrysanthrax cypris,Diptera,Bombyliidae,Chrysanthrax,cypris,,Vista View,Chrysanthrax cypris,Phyla nodiflora,Phyla nodiflora | Chrysanthrax cypris,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Turkey Tangle Frogfruit,Lamiales,Verbenaceae,Phyla,nodiflora,Chrysanthrax cypris,Diptera,Bombyliidae,Chrysanthrax,cypris,,Long Key,Chrysanthrax cypris,Phyla nodiflora,Phyla nodiflora | Chrysanthrax cypris,Disturbed Edge,Open Human Disturbed,Low human modification,NA,NA
Shrubby False Buttonweed,Gentianales,Rubiaceae,Spermacoce,verticillata,Chrysanthrax cypris,Diptera,Bombyliidae,Chrysanthrax,cypris,,Quiet Waters,Chrysanthrax cypris,Spermacoce verticillata,Spermacoce verticillata | Chrysanthrax cypris,Pine Flatwoods,Flatwoods,High human modification,NA,NA
Turkey Tangle Frogfruit,Lamiales,Verbenaceae,Phyla,nodiflora,Western Honey Bee,Hymenoptera,Apidae,Apis,mellifera,,Quiet Waters,Apis mellifera,Phyla nodiflora,Phyla nodiflora | Apis mellifera,Open Grassy,Open Human Disturbed,High human modification,,Apoidea
Turkey Tangle Frogfruit,Lamiales,Verbenaceae,Phyla,nodiflora,Chrysanthrax cypris,Diptera,Bombyliidae,Chrysanthrax,cypris,,Quiet Waters,Chrysanthrax cypris,Phyla nodiflora,Phyla nodiflora | Chrysanthrax cypris,Open Grassy,Open Human Disturbed,High human modification,NA,NA
White Beggarticks,Asterales,Rubiaceae,Bidens,alba,Poey's Furrow Bee ,Hymenoptera,Halictidae,Halictus,poeyi,,Quiet Waters,Halictus poeyi,Bidens alba,Bidens alba | Halictus poeyi,Open Grassy,Open Human Disturbed,High human modification,,Apoidea
White Beggarticks,Asterales,Rubiaceae,Bidens,alba,Dainty Sulphur,Lepidoptera,Pieridae,Nathalis,iole,,Quiet Waters,Nathalis iole,Bidens alba,Bidens alba | Nathalis iole,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Turkey Tangle Frogfruit,Lamiales,Verbenaceae,Phyla,nodiflora,Coffee-loving Pyrausta Moth,Lepidoptera,Crambidae,Pyrausta,tyralis,,Quiet Waters,Pyrausta tyralis,Phyla nodiflora,Phyla nodiflora | Pyrausta tyralis,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Turkey Tangle Frogfruit,Lamiales,Verbenaceae,Phyla,nodiflora,Dainty Sulphur,Lepidoptera,Pieridae,Nathalis,iole,,Quiet Waters,Nathalis iole,Phyla nodiflora,Phyla nodiflora | Nathalis iole,Open Grassy,Open Human Disturbed,High human modification,NA,NA
White Beggarticks,Asterales,Rubiaceae,Bidens,alba,Fiery Skipper,Lepidoptera,Hesperiidae,Hylephila,phyleus,,Quiet Waters,Hylephila phyleus,Bidens alba,Bidens alba | Hylephila phyleus,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Turkey Tangle Frogfruit,Lamiales,Verbenaceae,Phyla,nodiflora,Barred Yellow,Lepidoptera,Pieridae,Eurema,daira,,Quiet Waters,Eurema daira,Phyla nodiflora,Phyla nodiflora | Eurema daira,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Shrubby False Buttonweed,Gentianales,Rubiaceae,Spermacoce,verticillata,Mallow Scrub-Hairstreak,Lepidoptera,Lycaenidae,Strymon,istapa,,Quiet Waters,Strymon istapa,Spermacoce verticillata,Spermacoce verticillata | Strymon istapa,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Turkey Tangle Frogfruit,Lamiales,Verbenaceae,Phyla,nodiflora,Fiery Skipper,Lepidoptera,Hesperiidae,Hylephila,phyleus,,Quiet Waters,Hylephila phyleus,Phyla nodiflora,Phyla nodiflora | Hylephila phyleus,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Caribbean Stylo,Fabales,Fabaceae,Stylosanthes,hamata,Dainty Sulphur,Lepidoptera,Pieridae,Nathalis,iole,,Quiet Waters,Nathalis iole,Stylosanthes hamata,Stylosanthes hamata | Nathalis iole,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Turkey Tangle Frogfruit,Lamiales,Verbenaceae,Phyla,nodiflora,Eufala Skipper,Lepidoptera,Hesperiidae,Lerodea,eufala,https://www.inaturalist.org/observations/292976134,Quiet Waters,Lerodea eufala,Phyla nodiflora,Phyla nodiflora | Lerodea eufala,Open Grassy,Open Human Disturbed,High human modification,NA,NA
White Beggarticks,Asterales,Rubiaceae,Bidens,alba,Eufala Skipper,Lepidoptera,Hesperiidae,Lerodea,eufala,,Quiet Waters,Lerodea eufala,Bidens alba,Bidens alba | Lerodea eufala,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Turkey Tangle Frogfruit,Lamiales,Verbenaceae,Phyla,nodiflora,Orange-spotted Flower Moth,Lepidoptera,Crambidae,Syngamia,florella,,Quiet Waters,Syngamia florella,Phyla nodiflora,Phyla nodiflora | Syngamia florella,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Turkey Tangle Frogfruit,Lamiales,Verbenaceae,Phyla,nodiflora,Cassius Blue,Lepidoptera,Lycaenidae,Leptotes,cassius,,Quiet Waters,Leptotes cassius,Phyla nodiflora,Phyla nodiflora | Leptotes cassius,Open Grassy,Open Human Disturbed,High human modification,NA,NA
White Beggarticks,Asterales,Rubiaceae,Bidens,alba,Horace's Duskywing,Lepidoptera,Hesperiidae,Erynnis,horatius,,Quiet Waters,Erynnis horatius,Bidens alba,Bidens alba | Erynnis horatius,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Turkey Tangle Frogfruit,Lamiales,Verbenaceae,Phyla,nodiflora,Horace's Duskywing,Lepidoptera,Hesperiidae,Erynnis,horatius,,Quiet Waters,Erynnis horatius,Phyla nodiflora,Phyla nodiflora | Erynnis horatius,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Largeflower Mexican Clover,Gentianales,Rubiaceae,Richardia,grandiflora,Barred Yellow,Lepidoptera,Pieridae,Eurema,daira,,Quiet Waters,Eurema daira,Richardia grandiflora,Richardia grandiflora | Eurema daira,Open Grassy,Open Human Disturbed,High human modification,NA,NA
White Beggarticks,Asterales,Rubiaceae,Bidens,alba,Barred Yellow,Lepidoptera,Pieridae,Eurema,daira,,Quiet Waters,Eurema daira,Bidens alba,Bidens alba | Eurema daira,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Largeflower Mexican Clover,Gentianales,Rubiaceae,Richardia,grandiflora,Chrysanthrax cypris,Diptera,Bombyliidae,Chrysanthrax,cypris,,Quiet Waters,Chrysanthrax cypris,Richardia grandiflora,Richardia grandiflora | Chrysanthrax cypris,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Turkey Tangle Frogfruit,Lamiales,Verbenaceae,Phyla,nodiflora,Poey's Furrow Bee ,Hymenoptera,Halictidae,Halictus,poeyi,,Quiet Waters,Halictus poeyi,Phyla nodiflora,Phyla nodiflora | Halictus poeyi,Open Grassy,Open Human Disturbed,High human modification,,Apoidea
White Beggarticks,Asterales,Rubiaceae,Bidens,alba,Coffee-loving Pyrausta Moth,Lepidoptera,Crambidae,Pyrausta,tyralis,,Quiet Waters,Pyrausta tyralis,Bidens alba,Bidens alba | Pyrausta tyralis,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Largeflower Mexican Clover,Gentianales,Rubiaceae,Richardia,grandiflora,Eufala Skipper,Lepidoptera,Hesperiidae,Lerodea,eufala,,Quiet Waters,Lerodea eufala,Richardia grandiflora,Richardia grandiflora | Lerodea eufala,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Turkey Tangle Frogfruit,Lamiales,Verbenaceae,Phyla,nodiflora,Horace's Duskywing,Lepidoptera,Hesperiidae,Erynnis,horatius,https://www.inaturalist.org/observations/294834925,Vista View,Erynnis horatius,Phyla nodiflora,Phyla nodiflora | Erynnis horatius,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Turkey Tangle Frogfruit,Lamiales,Verbenaceae,Phyla,nodiflora,Stained-glass Moth,Lepidoptera,Crambidae,Samea,castellalis,https://www.inaturalist.org/observations/294834928,Vista View,Samea castellalis,Phyla nodiflora,Phyla nodiflora | Samea castellalis,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Turkey Tangle Frogfruit,Lamiales,Verbenaceae,Phyla,nodiflora,Western Honey Bee,Hymenoptera,Apidae,Apis,mellifera,,Vista View,Apis mellifera,Phyla nodiflora,Phyla nodiflora | Apis mellifera,Open Grassy,Open Human Disturbed,High human modification,,Apoidea
Shrubby False Buttonweed,Gentianales,Rubiaceae,Spermacoce,verticillata,Barred Yellow,Lepidoptera,Pieridae,Eurema,daira,,Vista View,Eurema daira,Spermacoce verticillata,Spermacoce verticillata | Eurema daira,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Turkey Tangle Frogfruit,Lamiales,Verbenaceae,Phyla,nodiflora,Orange-spotted Flower Moth,Lepidoptera,Crambidae,Syngamia,florella,,Vista View,Syngamia florella,Phyla nodiflora,Phyla nodiflora | Syngamia florella,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Turkey Tangle Frogfruit,Lamiales,Verbenaceae,Phyla,nodiflora,Poey's Furrow Bee ,Hymenoptera,Halictidae,Halictus,poeyi,,Vista View,Halictus poeyi,Phyla nodiflora,Phyla nodiflora | Halictus poeyi,Open Grassy,Open Human Disturbed,High human modification,,Apoidea
White Beggarticks,Asterales,Rubiaceae,Bidens,alba,Ceraunus Blue,Lepidoptera,Lycaenidae,Hemiargus,ceraunus,,Vista View,Hemiargus ceraunus,Bidens alba,Bidens alba | Hemiargus ceraunus,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Largeflower Mexican Clover,Gentianales,Rubiaceae,Richardia,grandiflora,Coffee-loving Pyrausta Moth,Lepidoptera,Crambidae,Pyrausta,tyralis,,Vista View,Pyrausta tyralis,Richardia grandiflora,Richardia grandiflora | Pyrausta tyralis,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Largeflower Mexican Clover,Gentianales,Rubiaceae,Richardia,grandiflora,Poey's Furrow Bee ,Hymenoptera,Halictidae,Halictus,poeyi,,Vista View,Halictus poeyi,Richardia grandiflora,Richardia grandiflora | Halictus poeyi,Open Grassy,Open Human Disturbed,High human modification,,Apoidea
White Beggarticks,Asterales,Rubiaceae,Bidens,alba,Poey's Furrow Bee ,Hymenoptera,Halictidae,Halictus,poeyi,,Vista View,Halictus poeyi,Bidens alba,Bidens alba | Halictus poeyi,Open Grassy,Open Human Disturbed,High human modification,,Apoidea
Big Caltrop,Zygophyllales,Zygophyllaceae,Kallstroemia,maxima,White Peacock,Lepidoptera,Nymphalidae,Anartia,jatrophae,,CB Smith,Anartia jatrophae,Kallstroemia maxima,Kallstroemia maxima | Anartia jatrophae,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Trailing Daisy,Asterales,Asteraceae,Sphagneticola,trilobata,White Peacock,Lepidoptera,Nymphalidae,Anartia,jatrophae,,CB Smith,Anartia jatrophae,Sphagneticola trilobata,Sphagneticola trilobata | Anartia jatrophae,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Turkey Tangle Frogfruit,Lamiales,Verbenaceae,Phyla,nodiflora,Western Honey Bee,Hymenoptera,Apidae,Apis,mellifera,,Quiet Waters,Apis mellifera,Phyla nodiflora,Phyla nodiflora | Apis mellifera,Open Grassy,Open Human Disturbed,High human modification,,Apoidea
Turkey Tangle Frogfruit,Lamiales,Verbenaceae,Phyla,nodiflora,Orange-spotted Flower Moth,Lepidoptera,Crambidae,Syngamia,florella,,Quiet Waters,Syngamia florella,Phyla nodiflora,Phyla nodiflora | Syngamia florella,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Turkey Tangle Frogfruit,Lamiales,Verbenaceae,Phyla,nodiflora,Chrysanthrax cypris,Diptera,Bombyliidae,Chrysanthrax,cypris,,Quiet Waters,Chrysanthrax cypris,Phyla nodiflora,Phyla nodiflora | Chrysanthrax cypris,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Largeflower Mexican Clover,Gentianales,Rubiaceae,Richardia,grandiflora,Orange-spotted Flower Moth,Lepidoptera,Crambidae,Syngamia,florella,,Quiet Waters,Syngamia florella,Richardia grandiflora,Richardia grandiflora | Syngamia florella,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Turkey Tangle Frogfruit,Lamiales,Verbenaceae,Phyla,nodiflora,Poey's Furrow Bee ,Hymenoptera,Halictidae,Halictus,poeyi,,Quiet Waters,Halictus poeyi,Phyla nodiflora,Phyla nodiflora | Halictus poeyi,Open Grassy,Open Human Disturbed,High human modification,,Apoidea
Shrubby False Buttonweed,Gentianales,Rubiaceae,Spermacoce,verticillata,Stained-glass Moth,Lepidoptera,Crambidae,Samea,castellalis,https://www.inaturalist.org/observations/296360798,Quiet Waters,Samea castellalis,Spermacoce verticillata,Spermacoce verticillata | Samea castellalis,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Largeflower Mexican Clover,Gentianales,Rubiaceae,Richardia,grandiflora,Chrysanthrax cypris,Diptera,Bombyliidae,Chrysanthrax,cypris,,Quiet Waters,Chrysanthrax cypris,Richardia grandiflora,Richardia grandiflora | Chrysanthrax cypris,Open Grassy,Open Human Disturbed,High human modification,NA,NA
Shrubby False Buttonweed,Gentianales,Rubiaceae,Spermacoce,verticillata,Brown-winged Striped Sweat Bee,Hymenoptera,Halictidae,Agapostemon,splendens,https://www.inaturalist.org/observations/296005304,Quiet Waters,Agapostemon splendens,Spermacoce verticillata,Spermacoce verticillata | Agapostemon splendens,Open Grassy,Open Human Disturbed,High human modification,,Apoidea
Largeflower Mexican Clover,Gentianales,Rubiaceae,Richardia,grandiflora,Brown-winged Striped Sweat Bee,Hymenoptera,Halictidae,Agapostemon,splendens,,Quiet Waters,Agapostemon splendens,Richardia grandiflora,Richardia grandiflora | Agapostemon splendens,Open Grassy,Open Human Disturbed,High human modification,,Apoidea
Turkey Tangle Frogfruit,Lamiales,Verbenaceae,Phyla,nodiflora,Brown-winged Striped Sweat Bee,Hymenoptera,Halictidae,Agapostemon,splendens,,Quiet Waters,Agapostemon splendens,Phyla nodiflora,Phyla nodiflora | Agapostemon splendens,Open Grassy,Open Human Disturbed,High human modification,,Apoidea
Caribbean Stylo,Fabales,Fabaceae,Stylosanthes,hamata,Brown-winged Striped Sweat Bee,Hymenoptera,Halictidae,Agapostemon,splendens,,Quiet Waters,Agapostemon splendens,Stylosanthes hamata,Stylosanthes hamata | Agapostemon splendens,Open Grassy,Open Human Disturbed,High human modification,,Apoidea
